OID,CID,POINT_X,POINT_Y
4889,1,29.20670388,44.68285254
4890,1,30.36102761,44.92828309
4891,1,30.25247143,44.85872789
4892,1,29.97315075,44.16375788
4893,1,29.87084745,45.03701118
4894,1,29.18288307,44.37727931
4895,1,30.31393732,44.6544881
4896,1,29.45746964,44.21874154
4897,1,29.69143477,45.17425394
4898,1,29.66851302,44.25496038
4899,1,30.43090608,44.84655575
4900,1,30.25372443,45.14802553
4901,1,29.99819147,44.18255639
4902,1,30.45942043,45.30183323
4903,1,29.22450471,44.1104808
4904,1,29.79226395,44.26088442
4905,1,29.23403651,44.16132355
4906,1,29.98802589,44.7892457
4907,1,30.35438837,44.75362072
4908,1,30.397093,44.79426613
4909,1,29.34997568,44.26996471
4910,1,29.17496147,44.16378171
4911,1,30.22420546,44.68869881
4912,1,30.2086122,45.37188105
4913,1,29.53209945,44.52084489
4914,1,29.08521019,44.69177891
4915,1,29.51831063,44.39710684
4916,1,30.02830227,45.33665663
4917,1,29.76458842,45.07147163
4918,1,30.52020434,44.79754177
4919,1,29.11754955,44.37471097
4920,1,29.1189609,44.19207658
4921,1,29.79975129,44.61680396
4922,1,30.52446292,45.1710043
4923,1,30.60068057,45.04197285
4924,1,29.32996871,44.24999059
4925,1,30.19422066,44.52431309
4926,1,30.29437475,45.06651226
4927,1,30.13109651,44.72169913
4928,1,30.55042705,44.77982363
4929,1,30.11663285,45.4867977
4930,1,29.95357744,44.27980965
4931,1,29.69726917,45.11490852
4932,1,29.9079125,45.34123175
4933,1,30.29911506,44.38591909
4934,1,29.4421126,44.77203698
4935,1,29.41207008,44.1599804
4936,1,29.84948594,44.39355881
4937,1,30.23839329,44.68306129
4938,1,30.6238837,44.77615792
4939,1,30.29937105,45.26656052
4940,1,29.4585732,44.58063777
4941,1,30.00440506,44.50340802
4942,1,30.27470064,45.49695404
4943,1,29.10251274,44.62308448
4944,1,29.93400175,45.12417883
4945,1,30.09381861,44.93806717
4946,1,30.49544498,44.82749086
4947,1,29.69973552,44.15241865
4948,1,30.18158292,45.06300022
4949,1,29.93687904,45.47472449
4950,1,29.43733626,44.57946654
4951,1,29.6216715,44.37530046
4952,1,29.59442235,44.64504369
4953,1,30.20518614,44.99812769
4954,1,30.39306723,45.05506212
4955,1,30.04160264,45.24730161
4956,1,29.85417415,44.34401845
4957,1,30.28367679,44.76940212
4958,1,30.08069538,44.38806289
4959,1,29.08902322,44.51361424
4960,1,29.83885225,45.13110117
4961,1,29.74645705,44.33136732
4962,1,30.13786368,44.48572514
4963,1,28.96761065,44.39952802
4964,1,30.25702339,45.33162455
4965,1,30.17246223,45.41526852
4966,1,30.11145397,44.92729755
4967,1,30.02233368,45.07746878
4968,1,30.22821362,44.73190449
4969,1,30.50890475,44.60681416
4970,1,30.12425635,44.37160067
4971,1,29.11309088,44.41930077
4972,1,29.48283977,44.45936224
4973,1,29.1728266,44.45916292
4974,1,30.39722957,45.45629289
4975,1,30.16329166,45.24567227
4976,1,29.09231808,44.30973594
4977,1,29.58652377,44.60572065
4978,1,29.88283348,44.30596247
4979,1,29.8033733,44.44669104
4980,1,29.96804147,44.26215609
4981,1,29.09187003,44.18632263
4982,1,29.72563296,45.15946972
4983,1,29.82828595,44.97399028
4984,1,30.60841873,45.06732976
4985,1,29.97302425,45.48706218
4986,1,29.79382574,44.18425801
4987,1,29.26309303,44.61485842
4988,1,29.41768144,44.51533666
4989,1,30.23182243,45.02832694
4990,1,30.51464778,45.0779308
4991,1,29.56752926,44.26392748
4992,1,29.87332028,45.45822078
4993,1,30.04073847,45.3535726
4994,1,29.82198807,44.57653947
4995,1,30.04844547,44.90869957
4996,1,30.08248844,45.37346016
4997,1,30.32387177,44.65801163
4998,1,30.1409915,44.3272015
4999,1,29.2925684,44.48649625
5000,1,29.87660813,44.15091345
5001,1,30.0240341,44.93227124
5002,1,29.91820854,44.80494179
5003,1,29.90695572,44.91167103
5004,1,30.5551876,45.046709
5005,1,30.04270153,44.16072962
5006,1,29.9648121,44.89949418
5007,1,30.09073886,44.60660937
5008,1,29.79971958,44.71961485
5009,1,29.11585047,44.71564127
5010,1,29.95775926,44.55451525
5011,1,30.4672974,44.7860954
5012,1,29.21968355,44.52797802
5013,1,30.11147392,45.31817262
5014,1,29.25740904,44.10328443
5015,1,29.87152079,44.90777033
5016,1,30.19762206,45.31470112
5017,1,30.07090575,45.11469982
5018,1,29.33868282,44.16989645
5019,1,29.43695328,44.76541211
5020,1,29.361525,44.25294792
5021,1,30.47546692,44.87093207
5022,1,29.82831138,45.14560956
5023,1,30.0609677,44.34630904
5024,1,30.13869553,44.76112581
5025,1,30.02563292,44.98362355
5026,1,30.09933532,44.160189
5027,1,29.88132327,45.06593465
5028,1,30.58211701,44.65035065
5029,1,29.57374205,44.36176688
5030,1,30.19355116,44.14511703
5031,1,29.84822393,44.81075189
5032,1,30.26288133,45.24723149
5033,1,30.27915413,44.77277228
5034,1,30.02213531,44.54614371
5035,1,30.09693928,44.89549661
5036,1,30.33979821,44.81009772
5037,1,29.76497843,44.07413804
5038,1,30.58728348,45.12395422
5039,1,29.87059111,45.41625756
5040,1,30.22288119,44.48614273
5041,1,30.16864708,44.69342495
5042,1,29.57005826,44.17707147
5043,1,29.85193687,44.35631748
5044,1,30.01230812,44.8199469
5045,1,29.40176476,44.70756194
5046,1,29.13280359,44.54913329
5047,1,30.05927853,44.52205381
5048,1,29.07160019,44.33914098
5049,1,30.50159931,45.01720039
5050,1,29.82415111,44.50945724
5051,1,30.55695931,45.0316386
5052,1,29.15410393,44.70977421
5053,1,30.15779178,44.88154015
5054,1,30.29211782,44.56945443
5055,1,29.36821535,44.27706952
5056,1,30.3616822,45.35477329
5057,1,29.91197985,44.2400912
5058,1,30.23839006,44.74794497
5059,1,29.29659912,44.2429851
5060,1,30.14684329,44.77877301
5061,1,30.24876109,45.18018685
5062,1,29.09066468,44.29703329
5063,1,30.53474015,44.71208766
5064,1,29.02829323,44.30978118
5065,1,30.14593588,45.15166234
5066,1,29.91538406,44.89275743
5067,1,29.55739761,44.17585007
5068,1,29.40795949,44.70405385
5069,1,30.14102174,45.38251545
5070,1,30.28050368,45.1913147
5071,1,29.08869517,44.2102011
5072,1,30.25495259,44.21228624
5073,1,29.11161157,44.68181454
5074,1,29.69620251,44.38656655
5075,1,29.19267322,44.5635559
5076,1,30.3129314,44.73694951
5077,1,29.28577985,44.65670731
5078,1,29.82525751,44.10800308
5079,1,29.8289553,45.05256091
5080,1,29.81979172,44.31122691
5081,1,29.86484952,45.17082593
5082,1,29.59132289,44.26312931
5083,1,30.19023396,45.24975005
5084,1,29.99938185,45.36760854
5085,1,29.02188951,44.51662935
5086,1,29.7009889,44.98854574
5087,1,30.19923808,44.76775257
5088,1,29.53054767,44.33020437
5089,1,29.81803621,44.1517812
5090,1,29.87427088,44.82810958
5091,1,30.2508561,44.66212191
5092,1,30.20601666,45.3689058
5093,1,29.96132856,45.25895397
5094,1,29.88791665,44.49387586
5095,1,29.11484868,44.45984797
5096,1,30.38369174,44.49445441
5097,1,29.26318387,44.71244364
5098,1,29.91446739,44.13859661
5099,1,30.40500909,44.40051182
5100,1,30.26487326,44.74274394
5101,1,29.25760318,44.74118243
5102,1,29.78430112,44.12366421
5103,1,29.28078158,44.69716902
5104,1,29.73811522,44.48473562
5105,1,29.11416738,44.6968627
5106,1,30.48434767,44.99780302
5107,1,29.71967822,45.19493454
5108,1,29.63609138,44.70635988
5109,1,29.27739922,44.21767343
5110,1,29.91461076,44.99799335
5111,1,30.14376535,45.11172789
5112,1,30.20695064,44.79870691
5113,1,29.8237894,44.07983501
5114,1,29.74399321,44.88212861
5115,1,29.33650337,44.12091275
5116,1,29.76468299,45.16195021
5117,1,30.25228566,44.59097075
5118,1,29.35336513,44.62412462
5119,1,30.44463477,45.03425132
5120,1,30.42170303,44.44019302
5121,1,29.94154072,44.3883573
5122,1,30.485532,44.67081429
5123,1,29.82718929,44.90318353
5124,1,29.08351219,44.49630248
5125,1,30.55423097,44.63447419
5126,1,29.93415588,44.24058607
5127,1,29.9861273,44.4443119
5128,1,29.53465898,44.30732857
5129,1,29.46440171,44.29147374
5130,1,30.0562548,44.31479397
5131,1,30.5749666,44.87081193
5132,1,30.39132531,45.13693084
5133,1,30.55311262,45.14355444
5134,1,30.33181447,44.6451879
5135,1,30.36573104,45.023731
5136,1,30.47001481,45.35969298
5137,1,29.35159846,44.19855786
5138,1,30.0978267,44.35867185
5139,1,29.33204663,44.30666259
5140,1,29.63786488,44.21705413
5141,1,29.98837816,44.42711483
5142,1,30.31997356,45.11550321
5143,1,29.38235252,44.35641694
5144,1,29.03038989,44.63999128
5145,1,29.69462461,44.95417452
5146,1,30.29216382,45.23298778
5147,1,30.13799215,44.4766607
5148,1,29.42254172,44.56968475
5149,1,30.4103079,44.4368767
5150,1,29.86592244,44.58240277
5151,1,30.08988199,44.30110281
5152,1,29.95643186,45.18113948
5153,1,29.53737422,44.36537365
5154,1,29.7782495,45.13064764
5155,1,29.5119323,44.37996804
5156,1,30.30357229,45.14077628
5157,1,30.43030073,44.63271064
5158,1,30.44234518,45.02849538
5159,1,30.12061019,44.35302151
5160,1,29.34110615,44.08566853
5161,1,30.3309664,44.63080549
5162,1,29.86922687,45.0935336
5163,1,30.34032864,44.91722427
5164,1,30.06995701,45.0713812
5165,1,29.83699068,44.4821929
5166,1,30.29622104,45.43313303
5167,1,30.01252225,44.3294329
5168,1,29.95676195,44.61840917
5169,1,30.04554969,44.85062211
5170,1,29.08991166,44.27816454
5171,1,29.84003197,44.54558812
5172,1,30.23247336,45.42966464
5173,1,30.14427026,44.6561375
5174,1,29.45232517,44.19083678
5175,1,29.08212231,44.17707339
5176,1,29.83390377,45.00808325
5177,1,29.8809961,45.26586071
5178,1,30.20323833,44.28790547
5179,1,30.59005555,44.75992219
5180,1,30.58159609,44.66172687
5181,1,30.14346498,45.42840838
5182,1,28.96511136,44.25946213
5183,1,29.2289989,44.23871333
5184,1,29.28260245,44.51740837
5185,1,29.69808652,45.06206983
5186,1,30.41116775,45.26612025
5187,1,30.48444386,44.89310822
5188,1,30.16010935,44.89677073
5189,1,30.13967928,44.64002032
5190,1,30.06433978,44.35470819
5191,1,30.59137312,44.86686917
5192,1,29.95846754,44.41485868
5193,1,30.16821907,45.45494386
5194,1,30.53069107,44.5632699
5195,1,29.39581166,44.51436289
5196,1,29.69268321,44.201594
5197,1,30.11619601,45.08567574
5198,1,29.94665336,44.71800058
5199,1,29.14837696,44.46376571
5200,1,29.82702294,44.69453101
5201,1,29.21061248,44.67639186
5202,1,30.16403224,44.79234558
5203,1,30.37487093,44.66091723
5204,1,29.21138016,44.42649433
5205,1,30.34094515,45.30337374
5206,1,30.516743,44.60389056
5207,1,30.18851255,44.84326785
5208,1,29.1919864,44.50932841
5209,1,29.1114476,44.5868491
5210,1,29.260567,44.74920942
5211,1,30.51147818,44.83221379
5212,1,29.56010489,44.06086048
5213,1,29.57662486,44.42054531
5214,1,30.52329805,44.97314773
5215,1,29.20001462,44.69016495
5216,1,29.72642382,44.14899605
5217,1,30.48473684,44.68215711
5218,1,29.59292565,44.3097908
5219,1,29.47702777,44.6676549
5220,1,29.10549644,44.25181571
5221,1,30.07533484,44.34753722
5222,1,29.9214928,44.26427683
5223,1,29.35648062,44.08428035
5224,1,30.39712017,44.42862687
5225,1,30.61491933,44.73272153
5226,1,29.64381212,44.55899939
5227,1,30.00636188,45.36327313
5228,1,29.03983013,44.40206254
5229,1,30.54325489,45.10395881
5230,1,30.36920759,45.02457213
5231,1,29.68286497,45.06876418
5232,1,29.19999201,44.64006617
5233,1,30.35057588,45.04527626
5234,1,29.47847258,44.11223315
5235,1,30.58320589,45.03151286
5236,1,30.49282071,45.15887555
5237,1,30.53853725,44.93355959
5238,1,30.146997,45.19942557
5239,1,29.18986087,44.38611703
5240,1,30.16359297,44.1493713
5241,1,30.14093384,45.27440381
5242,1,29.28626868,44.38700027
5243,1,30.07630249,45.22837611
5244,1,29.85789162,44.89197417
5245,1,29.66436518,44.81364131
5246,1,30.1725243,44.98151486
5247,1,30.05239166,44.89028005
5248,1,30.0890606,45.0107629
5249,1,29.70374751,44.6266507
5250,1,30.40300447,45.24124692
5251,1,30.110674,44.42561741
5252,1,29.81384035,44.86056786
5253,1,29.12567933,44.48245491
5254,1,30.12249363,44.48160893
5255,1,29.2380747,44.32369053
5256,1,30.52183137,44.74274226
5257,1,29.43925326,44.51980049
5258,1,29.86293074,44.31204046
5259,1,29.11567297,44.40191538
5260,1,29.05329595,44.6744064
5261,1,29.68710514,44.43083156
5262,1,29.38496516,44.27392229
5263,1,30.333133,44.40788161
5264,1,30.18379512,44.62820657
5265,1,30.35287405,45.26762466
5266,1,29.94353509,45.11079186
5267,1,30.11942839,45.23179063
5268,1,29.11844891,44.22187923
5269,1,29.31848367,44.23713491
5270,1,29.92825607,44.8388446
5271,1,29.99534757,44.60969493
5272,1,30.03947082,44.19996114
5273,1,30.19654574,44.55980116
5274,1,30.4646721,45.19578165
5275,1,30.21179268,45.20111107
5276,1,29.5555969,44.4371801
5277,1,30.23083,45.3740251
5278,1,30.02410461,44.9126099
5279,1,30.39661434,44.97113025
5280,1,30.22299955,44.46536646
5281,1,30.24807629,44.77563235
5282,1,30.22496395,45.07334424
5283,1,30.00504744,44.47821886
5284,1,30.28087314,44.4479817
5285,1,30.33891915,44.8716826
5286,1,30.26512595,44.81428992
5287,1,29.04243755,44.36203918
5288,1,30.58580311,44.56645292
5289,1,30.42346102,45.34471292
5290,1,30.08549331,44.5514874
5291,1,29.43105408,44.60228655
5292,1,28.90450787,44.42607145
5293,1,30.21622867,44.28512736
5294,1,29.39374674,44.59696474
5295,1,29.60652924,44.34644587
5296,1,29.53418416,44.80224597
5297,1,29.11478173,44.63899296
5298,1,30.33797271,45.28174572
5299,1,30.16324214,44.44737255
5300,1,30.28492697,44.66743174
5301,1,30.03118348,44.33804292
5302,1,29.39424784,44.13665162
5303,1,28.76433824,44.38909467
5304,1,30.29525037,45.08905129
5305,1,29.60357655,44.40157261
5306,1,29.9338591,45.39781399
5307,1,29.72310204,45.00850698
5308,1,30.26858828,45.0555976
5309,1,30.42708618,45.41825319
5310,1,29.43516118,44.27548022
5311,1,30.20930757,45.00727491
5312,1,29.38020022,44.68255636
5313,1,30.26569414,44.70490868
5314,1,29.66813564,44.07717679
5315,1,29.70135649,44.73492219
5316,1,29.82610678,44.6115453
5317,1,29.31291599,44.07726237
5318,1,30.27055965,45.06152099
5319,1,30.10103879,44.63296016
5320,1,28.95315883,44.29521902
5321,1,30.11991897,44.51914513
5322,1,29.39844315,44.73075305
5323,1,29.78853169,45.1690367
5324,1,29.72182934,44.98717328
5325,1,30.28612771,45.20406655
5326,1,29.30748495,44.10646994
5327,1,30.62068548,44.89452503
5328,1,30.36901649,44.86767055
5329,1,29.83414678,45.31271422
5330,1,29.90705812,44.27238903
5331,1,29.09322569,44.56916481
5332,1,29.72653954,44.47973641
5333,1,30.16204123,44.83234577
5334,1,29.53835211,44.5763071
5335,1,29.32692002,44.68535271
5336,1,29.24539569,44.64086343
5337,1,30.41735071,44.99263292
5338,1,29.84296729,44.71090835
5339,1,30.19069874,45.02640493
5340,1,30.22312956,44.59895827
5341,1,29.60428921,44.48138769
5342,1,29.26460941,44.21255781
5343,1,29.09183179,44.59114623
5344,1,30.28482612,44.4785702
5345,1,29.86785905,44.79707562
5346,1,29.34041647,44.07965823
5347,1,30.20759125,45.33070138
5348,1,30.59930931,44.59770466
5349,1,30.4342277,44.487668
5350,1,30.34219331,44.76395475
5351,1,29.04030933,44.48398366
5352,1,29.61612635,44.7526292
5353,1,29.15752732,44.39384812
5354,1,30.29875099,45.38272993
5355,1,29.65386295,44.18868907
5356,1,29.73914985,44.35263197
5357,1,30.50918933,44.77263093
5358,1,30.04786276,45.12479553
5359,1,29.02159067,44.37335056
5360,1,29.62637813,44.36169391
5361,1,30.3718977,44.96981988
5362,1,30.10031404,44.75021356
5363,1,30.1165669,44.68498403
5364,1,30.01015594,44.42570547
5365,1,29.26952692,44.58374104
5366,1,30.47365199,44.47455528
5367,1,29.37929661,44.70496415
5368,1,30.21684478,44.74143298
5369,1,30.22558903,44.44483219
5370,1,29.03119168,44.18774701
5371,1,29.23707687,44.19181527
5372,1,30.43147904,44.82595529
5373,1,30.57306004,44.93286098
5374,1,30.19861591,45.4026766
5375,1,29.81671649,44.09332815
5376,1,29.337769,44.47701354
5377,1,29.32695827,44.41001758
5378,1,29.43161059,44.6695007
5379,1,28.99519709,44.48650317
5380,1,30.04502961,44.31255485
5381,1,29.30857597,44.31544088
5382,1,29.78508931,45.09543712
5383,1,30.38581123,45.22554529
5384,1,30.04963673,44.64853934
5385,1,29.5263483,44.3931482
5386,1,30.4738241,44.81497461
5387,1,30.5265833,45.15382027
5388,1,30.18778449,44.39659725
5389,1,29.69421555,45.11418414
5390,1,29.40407081,44.4239362
5391,1,28.84580727,44.35465403
5392,1,29.34046474,44.09633938
5393,1,30.16067579,44.81626229
5394,1,30.46060228,44.49883623
5395,1,29.45917683,44.13731745
5396,1,30.27083013,45.11669816
5397,1,29.1486845,44.23430912
5398,1,29.3993575,44.57242137
5399,1,30.01012371,44.3664804
5400,1,29.98897573,45.41076118
5401,1,30.51304299,44.93248845
5402,1,29.77911052,44.32837789
5403,1,29.97797825,44.28960695
5404,1,29.06403816,44.45843716
5405,1,30.24754508,44.64750392
5406,1,30.14454665,44.92761606
5407,1,29.91609957,44.59755323
5408,1,30.01140851,45.03641914
5409,1,29.10212158,44.49237417
5410,1,29.63252896,44.53024348
5411,1,29.6338747,44.85089763
5412,1,29.95176496,44.70799433
5413,1,30.02067691,44.97090353
5414,1,30.11585637,44.2032121
5415,1,30.32685677,44.95858958
5416,1,30.24079322,45.23103127
5417,1,29.84806653,44.78467998
5418,1,29.32467694,44.57643785
5419,1,30.16556141,45.28774993
5420,1,30.114571,44.90986163
5421,1,30.00063811,45.12873326
5422,1,29.01915933,44.60178939
5423,1,29.62943232,44.11809343
5424,1,30.13908896,44.95140845
5425,1,29.82560965,44.11885608
5426,1,30.45969824,45.24512193
5427,1,29.80194853,44.16509508
5428,1,29.89631022,44.77710948
5429,1,29.92007839,45.22697665
5430,1,30.1562639,44.25418528
5431,1,29.25483709,44.7743529
5432,1,30.23781909,44.39752407
5433,1,30.29394216,44.71638805
5434,1,29.833986,45.15102994
5435,1,30.07332801,44.23787693
5436,1,29.93031121,45.31264188
5437,1,29.33090607,44.31498872
5438,1,29.97660235,45.05758081
5439,1,30.29367001,45.26968964
5440,1,29.85532071,44.3996803
5441,1,30.36946941,45.08803747
5442,1,30.18220896,44.90627412
5443,1,29.99018966,45.23515027
5444,1,29.2651817,44.41568297
5445,1,29.23009822,44.45617122
5446,1,30.02812824,45.21471261
5447,1,30.14953339,44.53943497
5448,1,29.62847036,44.59024417
5449,1,29.16685013,44.50171526
5450,1,30.28677778,44.37706683
5451,1,29.04687257,44.21271552
5452,1,29.78518027,44.35319937
5453,1,30.19738005,44.39734507
5454,1,29.28860705,44.48211845
5455,1,30.28451401,44.3116786
5456,1,30.38597642,44.93361841
5457,1,29.85956308,45.29060716
5458,1,30.09871104,44.88817596
5459,1,29.53969492,44.20226748
5460,1,29.86040679,44.78144623
5461,1,30.04906023,45.35730561
5462,1,28.93382258,44.57747668
5463,1,29.83693489,44.74856708
5464,1,29.04769775,44.42039269
5465,1,29.63460898,44.58964018
5466,1,29.12176856,44.41268953
5467,1,29.82226869,45.20280593
5468,1,30.18741965,45.20855105
5469,1,30.35092438,44.91774211
5470,1,30.17409992,44.63560603
5471,1,30.44339194,44.59682591
5472,1,29.21518841,44.19423649
5473,1,30.38236422,44.67324231
5474,1,30.23955233,45.19023739
5475,1,29.3395414,44.15074913
5476,1,29.30619914,44.24581492
5477,1,30.38247936,44.63403567
5478,1,29.82445655,45.24825431
5479,1,29.74359496,44.64697251
5480,1,30.58442853,45.16900344
5481,1,28.97021821,44.3899473
5482,1,29.8051434,44.13346936
5483,1,30.38505542,44.48254596
5484,1,29.83778367,44.15420096
5485,1,29.74217916,44.66768724
5486,1,30.55537435,44.57375634
5487,1,29.66174828,44.32352858
5488,1,28.91555485,44.49803411
5489,1,30.45713175,44.95255748
5490,1,29.9740895,44.19098267
5491,1,30.46704477,44.72232642
5492,1,30.04575492,44.45042125
5493,1,30.18015775,44.97078174
5494,1,29.60909135,44.48264393
5495,1,29.56701071,44.36987794
5496,1,29.8149877,45.10730199
5497,1,30.49158695,44.62732812
5498,1,30.30532094,44.84577059
5499,1,29.47115848,44.72718915
5500,1,28.98456053,44.42829533
5501,1,30.0648834,44.26749354
5502,1,29.42086062,44.32943679
5503,1,29.3686823,44.51460453
5504,1,30.41467814,44.4368237
5505,1,29.43404864,44.09998284
5506,1,29.38868849,44.5172231
5507,1,29.74875619,44.4017316
5508,1,29.46697971,44.14466353
5509,1,30.13346996,44.35343753
5510,1,30.34641932,45.19570346
5511,1,30.08917093,44.98187182
5512,1,30.30305276,44.28575231
5513,1,30.21855062,44.87561059
5514,1,29.36531911,44.49426667
5515,1,29.73858458,45.10375703
5516,1,30.02680427,44.26991929
5517,1,30.410905,44.47012528
5518,1,29.45868171,44.45594071
5519,1,29.4680563,44.57436473
5520,1,30.16474337,44.59722601
5521,1,30.57650945,44.92593205
5522,1,29.60775668,44.23093015
5523,1,30.46762219,44.95190936
5524,1,29.80247936,45.11500886
5525,1,29.87971269,45.42870722
5526,1,30.2364404,45.15064832
5527,1,30.08699372,44.6550214
5528,1,30.2415587,45.30598312
5529,1,28.91124264,44.37433269
5530,1,30.37871254,44.68588962
5531,1,30.42965666,45.30931359
5532,1,30.04112643,45.19860558
5533,1,29.84644167,44.87171921
5534,1,29.77516778,44.27433502
5535,1,28.90052238,44.32787923
5536,1,30.47346434,45.11163981
5537,1,29.68188726,45.18325695
5538,1,29.31655359,44.34369669
5539,1,29.82398814,44.69541435
5540,1,29.78150419,45.03735654
5541,1,29.67023545,44.77739938
5542,1,30.4448867,44.7031651
5543,1,30.17473655,45.4857385
5544,1,30.46056442,44.78671172
5545,1,30.35917122,44.69274554
5546,1,29.76379009,44.06307519
5547,1,29.82273564,45.33980376
5548,1,30.28559363,45.14424308
5549,1,30.27554387,45.2097719
5550,1,30.08688636,45.10769929
5551,1,29.56551263,44.40684143
5552,1,30.32510763,45.0735127
5553,1,30.34548659,44.68046491
5554,1,30.02163606,45.36873686
5555,1,30.06812088,45.2852652
5556,1,30.40051571,45.15768416
5557,1,30.48052515,44.80546157
5558,1,30.0512704,44.91424981
5559,1,29.27584461,44.3486965
5560,1,29.90663226,45.05085598
5561,1,30.30462576,45.2603038
5562,1,29.48228785,44.42449007
5563,1,29.99013709,44.53612745
5564,1,29.43870045,44.62770326
5565,1,29.66854671,44.71199158
5566,1,29.17972268,44.69495752
5567,1,30.39842431,44.95935852
5568,1,30.40191097,44.92518815
5569,1,29.04453128,44.51810486
5570,1,29.85583259,44.77425082
5571,1,30.00107071,44.66608849
5572,1,30.11317476,45.41218799
5573,1,30.16775937,45.47184458
5574,1,29.80555382,44.93123668
5575,1,29.84640811,45.04947393
5576,1,30.54668046,44.72750267
5577,1,29.96760673,44.8463555
5578,1,29.96095999,45.33610564
5579,1,30.35445462,44.65344445
5580,1,29.92050193,44.2501026
5581,1,29.35742322,44.43882127
5582,1,29.48069216,44.51840062
5583,1,30.33452985,45.38579082
5584,1,30.32980826,45.32592752
5585,1,30.17205777,44.45060299
5586,1,29.34638783,44.41619771
5587,1,28.80679402,44.34825635
5588,1,30.55484121,44.78969583
5589,1,30.0336037,45.23889824
5590,1,30.10664774,45.28511518
5591,1,29.87226706,44.88354971
5592,1,29.94164656,44.206954
5593,1,30.39911014,44.99054056
5594,1,30.55419984,44.63054788
5595,1,29.38600299,44.12937757
5596,1,30.04062441,44.73106242
5597,1,29.92777957,44.78796548
5598,1,30.28627087,45.32184587
5599,1,30.23302265,44.29059718
5600,1,30.19372402,44.83112295
5601,1,29.52017052,44.14011138
5602,1,30.49759208,44.89817916
5603,1,29.31085563,44.16267375
5604,1,30.03969244,44.90142376
5605,1,29.28041053,44.56921633
5606,1,29.87864788,44.98625196
5607,1,30.13281086,44.66123116
5608,1,30.22519643,44.51146155
5609,1,30.04081449,45.33033217
5610,1,29.74247445,45.16127137
5611,1,30.33484104,45.4707336
5612,1,29.96147793,44.72766983
5613,1,30.1704491,44.60749938
5614,1,30.02007214,44.43439848
5615,1,30.60611912,44.6869991
5616,1,29.83289285,45.09576726
5617,1,30.46711147,44.77208758
5618,1,29.86500645,44.75089086
5619,1,29.74381208,44.75120857
5620,1,29.96934285,44.40608449
5621,1,30.00927463,44.92089247
5622,1,29.29212863,44.14132534
5623,1,29.85287168,44.26491316
5624,1,30.24827646,44.67422805
5625,1,29.75859523,44.76228741
5626,1,30.39756217,44.99163681
5627,1,29.28989194,44.70988813
5628,1,30.59560254,45.11883945
5629,1,30.03864657,44.13744944
5630,1,30.19225983,45.15775468
5631,1,29.67283175,45.04298093
5632,1,29.57967534,44.54121758
5633,1,29.48795196,44.13618018
5634,1,30.4708977,44.88513657
5635,1,30.31157695,44.94898695
5636,1,30.3641168,44.58583892
5637,1,30.20116077,44.51392227
5638,1,30.36956895,44.53163085
5639,1,30.1007228,44.91576452
5640,1,30.02024651,44.86046808
5641,1,29.87224401,44.1264495
5642,1,29.80811723,44.81072105
5643,1,29.89325237,45.14854174
5644,1,30.01541501,45.03905526
5645,1,29.90313746,44.87280797
5646,1,30.18450226,44.46715704
5647,1,29.31871057,44.57993172
5648,1,28.8059089,44.39777756
5649,1,29.6288822,44.54352309
5650,1,30.43350853,44.84595988
5651,1,29.66310396,44.54380817
5652,1,30.47597837,44.72659224
5653,1,29.9177468,44.40236306
5654,1,30.54761383,45.11748205
5655,1,29.81565659,45.16785104
5656,1,29.97118567,45.36162766
5657,1,30.35553786,45.00942678
5658,1,29.513099,44.49572077
5659,1,29.9707897,44.21768938
5660,1,30.11551334,44.55961504
5661,1,30.14791896,45.19262217
5662,1,29.79027573,44.18089019
5663,1,29.19892666,44.65486081
5664,1,29.69736,44.62746403
5665,1,29.3557592,44.2719211
5666,1,29.90644088,44.55929737
5667,1,30.04227167,44.42686622
5668,1,29.10070306,44.64926236
5669,1,30.24658463,44.3071849
5670,1,29.48092263,44.40552677
5671,1,29.89036867,44.58750405
5672,1,30.2733817,45.40473914
5673,1,29.7726808,45.0978166
5674,1,29.98081268,45.42861716
5675,1,30.33831269,44.78589138
5676,1,29.38230973,44.44294137
5677,1,29.251646,44.54335753
5678,1,29.95795997,45.20749267
5679,1,29.52841117,44.13881643
5680,1,29.89701768,44.72082035
5681,1,30.25063938,44.4217099
5682,1,30.25029236,44.56016077
5683,1,29.93336938,44.16040329
5684,1,30.31501699,44.85586482
5685,1,29.66581092,45.19365922
5686,1,29.8145378,44.48659115
5687,1,29.93853312,44.09284447
5688,1,30.16336549,44.4387301
5689,1,30.0074799,44.19501977
5690,1,29.5654067,44.82820705
5691,1,29.50145224,44.18263951
5692,1,30.21548449,45.31002904
5693,1,29.9956258,44.96703141
5694,1,29.38955613,44.30352811
5695,1,30.45659441,45.20952922
5696,1,29.10860434,44.19961651
5697,1,29.50632355,44.80639233
5698,1,28.9103074,44.37773819
5699,1,30.3555448,44.66822377
5700,1,29.57729121,44.55987182
5701,1,29.452584,44.78176068
5702,1,29.40469552,44.52722996
5703,1,30.60104392,44.81066606
5704,1,29.67576356,44.63204226
5705,1,29.72233353,44.14342781
5706,1,30.12116283,44.82891809
5707,1,30.45923928,44.87731708
5708,1,30.29228214,44.46264419
5709,1,30.14420818,44.80433554
5710,1,29.57928988,44.13243815
5711,1,29.89499573,44.73294538
